Project, Version, Iteration, Suite, Test count, APFDf, TTFF, pTTFF
JxPath,19,11,Fastazi-P,27,0.8111111111111111,9,0.2
JxPath,19,11,Random,45,0.5,23,0.5111111111111111
JxPath,19,12,Ekstazi,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,12,FAST,45,0.7444444444444445,12,0.26666666666666666
JxPath,19,12,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,12,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,12,STARTS,27,0.8111111111111111,9,0.2
JxPath,19,12,STARTS+FAST-S,27,0.611111111111111,18,0.4
JxPath,19,12,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,12,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,12,Fastazi-S,27,0.7222222222222222,13,0.28888888888888886
JxPath,19,12,Fastazi-P,27,0.8111111111111111,9,0.2
JxPath,19,12,Random,45,0.32222222222222224,31,0.6888888888888889
JxPath,19,13,Ekstazi,27,0.6777777777777778,15,0.3333333333333333
JxPath,19,13,FAST,45,0.7222222222222222,13,0.28888888888888886
JxPath,19,13,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,13,DPT,45,0.5,23,0.5111111111111111
JxPath,19,13,STARTS,27,0.7,14,0.3111111111111111
JxPath,19,13,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,13,STARTS+FAST-P,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,13,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,13,Fastazi-S,27,0.7444444444444445,12,0.26666666666666666
JxPath,19,13,Fastazi-P,27,0.7666666666666666,11,0.24444444444444444
JxPath,19,13,Random,45,0.12222222222222227,40,0.8888888888888888
JxPath,19,14,Ekstazi,27,0.9222222222222222,4,0.08888888888888889
JxPath,19,14,FAST,45,0.7222222222222222,13,0.28888888888888886
JxPath,19,14,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,14,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,14,STARTS,27,0.7222222222222222,13,0.28888888888888886
JxPath,19,14,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,14,STARTS+FAST-P,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,14,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,14,Fastazi-S,27,0.7666666666666666,11,0.24444444444444444
JxPath,19,14,Fastazi-P,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,14,Random,45,0.07777777777777777,42,0.9333333333333333
JxPath,19,15,Ekstazi,27,0.41111111111111115,27,0.6
JxPath,19,15,FAST,45,0.7444444444444445,12,0.26666666666666666
JxPath,19,15,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,15,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,15,STARTS,27,0.9444444444444444,3,0.06666666666666667
JxPath,19,15,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,15,STARTS+FAST-P,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,15,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,15,Fastazi-S,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,15,Fastazi-P,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,15,Random,45,0.5888888888888888,19,0.4222222222222222
JxPath,19,16,Ekstazi,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,16,FAST,45,0.7444444444444445,12,0.26666666666666666
JxPath,19,16,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,16,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,16,STARTS,27,0.41111111111111115,27,0.6
JxPath,19,16,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,16,STARTS+FAST-P,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,16,STARTS+DPT,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,16,Fastazi-S,27,0.8111111111111111,9,0.2
JxPath,19,16,Fastazi-P,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,16,Random,45,0.4777777777777778,24,0.5333333333333333
JxPath,19,17,Ekstazi,27,0.5,23,0.5111111111111111
JxPath,19,17,FAST,45,0.7222222222222222,13,0.28888888888888886
JxPath,19,17,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,17,DPT,45,0.5,23,0.5111111111111111
