Project, Version, Budget, Suite, RelBudget, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Codec,11,70%,STARTS,0.6842105263157898,26.0,0.599561403508772,NA,NA,5,0,25
Codec,11,70%,STARTS+FAST-S,0.6842105263157898,26.0,0.09692982456140352,NA,NA,27,0,3
Codec,11,70%,STARTS+FAST-P,0.6842105263157898,26.0,0.0649122807017544,NA,NA,28,0,2
Codec,11,70%,STARTS+DPT,0.6842105263157898,26.0,0.45526315789473676,21.2,0.5578947368421052,0,1,30
Codec,11,70%,Fastazi-S,0.6842105263157898,26.0,0.0,NA,NA,30,0,0
Codec,11,70%,Fastazi-P,0.6842105263157898,26.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,70%,Random,0.6842105263157898,26.0,0.4745614035087719,NA,NA,8,0,22
Codec,11,75%,Ekstazi,0.7368421052631576,28.0,0.5100877192982456,NA,NA,5,0,25
Codec,11,75%,FAST,0.7368421052631576,28.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,75%,Ekstazi+dpt,0.7368421052631576,28.0,0.4491228070175438,21.433333333333334,0.5640350877192984,0,1,30
Codec,11,75%,DPT,0.7368421052631576,28.0,0.4473684210526316,21.5,0.5657894736842106,0,1,30
Codec,11,75%,STARTS,0.7368421052631576,28.0,0.6372807017543861,NA,NA,1,0,29
Codec,11,75%,STARTS+FAST-S,0.7368421052631576,28.0,0.09692982456140352,NA,NA,27,0,3
Codec,11,75%,STARTS+FAST-P,0.7368421052631576,28.0,0.0649122807017544,NA,NA,28,0,2
Codec,11,75%,STARTS+DPT,0.7368421052631576,28.0,0.45526315789473676,21.2,0.5578947368421052,0,1,30
Codec,11,75%,Fastazi-S,0.7368421052631576,28.0,0.0,NA,NA,30,0,0
Codec,11,75%,Fastazi-P,0.7368421052631576,28.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,75%,Random,0.7368421052631576,28.0,0.49385964912280705,NA,NA,6,0,24
Codec,11,80%,Ekstazi,0.7894736842105264,30.0,0.525877192982456,NA,NA,3,0,27
Codec,11,80%,FAST,0.7894736842105264,30.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,80%,Ekstazi+dpt,0.7894736842105264,30.0,0.4491228070175438,21.433333333333334,0.5640350877192984,0,1,30
Codec,11,80%,DPT,0.7894736842105264,30.0,0.4473684210526316,21.5,0.5657894736842106,0,1,30
Codec,11,80%,STARTS,0.7894736842105264,30.0,0.6447368421052633,14.0,0.36842105263157887,0,1,30
