Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Time,14,Random,147.0,0.5124716553287981,72.16666666666667,0.49092970521541957,0,1,30
Time,15,Ekstazi,11.0,0.9596371882086169,6.433333333333334,0.04376417233560091,0,1,30
Time,15,FAST,147.0,0.7351473922902493,39.43333333333333,0.2682539682539683,0,1,30
Time,15,Ekstazi+dpt,11.0,0.9761904761904755,4.0,0.027210884353741503,0,1,30
Time,15,DPT,147.0,0.9693877551020408,5.0,0.03401360544217689,0,1,30
Time,15,STARTS,1.0,0.0,NA,NA,30,0,0
Time,15,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,15,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,15,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,15,Fastazi-S,11.0,0.979818594104308,3.466666666666667,0.023582766439909305,0,1,30
Time,15,Fastazi-P,11.0,0.9888888888888886,2.1333333333333333,0.0145124716553288,0,1,30
Time,15,Random,147.0,0.48027210884353744,76.9,0.5231292517006803,0,1,30
Time,16,Ekstazi,114.0,0.6238095238095238,55.8,0.3795918367346938,0,1,30
Time,16,FAST,147.0,0.4444444444444444,82.16666666666667,0.5589569160997729,0,1,30
Time,16,Ekstazi+dpt,114.0,0.42063492063492075,85.66666666666667,0.582766439909297,0,1,30
Time,16,DPT,147.0,0.4231292517006804,85.3,0.5802721088435375,0,1,30
Time,16,STARTS,1.0,0.0,NA,NA,30,0,0
Time,16,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,16,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,16,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,16,Fastazi-S,114.0,0.5396825396825394,68.16666666666667,0.46371882086167776,0,1,30
Time,16,Fastazi-P,114.0,0.5464852607709749,67.16666666666667,0.45691609977324243,0,1,30
Time,16,Random,147.0,0.5074829931972789,72.9,0.4959183673469388,0,1,30
Time,17,Ekstazi,112.0,0.7290249433106576,40.333333333333336,0.27437641723356004,0,1,30
Time,17,FAST,147.0,0.7002267573696144,44.56666666666667,0.3031746031746031,0,1,30
Time,17,Ekstazi+dpt,112.0,0.7721088435374147,34.0,0.2312925170068026,0,1,30
Time,17,DPT,147.0,0.7721088435374147,34.0,0.2312925170068026,0,1,30
Time,17,STARTS,1.0,0.0,NA,NA,30,0,0
Time,17,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,17,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,17,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,17,Fastazi-S,112.0,0.7621315192743766,35.46666666666667,0.2412698412698413,0,1,30
Time,17,Fastazi-P,112.0,0.7693877551020406,34.4,0.2340136054421768,0,1,30
Time,17,Random,147.0,0.7764172335600908,33.36666666666667,0.22698412698412695,0,1,30
Time,18,Ekstazi,116.0,0.6276643990929706,55.233333333333334,0.37573696145124713,0,1,30
Time,18,FAST,147.0,0.653968253968254,51.36666666666667,0.34943310657596366,0,1,30
Time,18,Ekstazi+dpt,116.0,0.8784580498866211,18.366666666666667,0.12494331065759638,0,1,30
