Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Gson,17,Random,93.0,0.4652329749103942,50.233333333333334,0.5401433691756271,0,1,30
Gson,18,Ekstazi,73.0,0.5964157706093189,38.03333333333333,0.4089605734767025,0,1,30
Gson,18,FAST,93.0,0.7741935483870968,21.5,0.23118279569892458,0,1,30
Gson,18,Ekstazi+dpt,73.0,0.9673835125448024,3.533333333333333,0.037992831541218616,0,1,30
Gson,18,DPT,93.0,0.9688172043010749,3.4,0.03655913978494622,0,1,30
Gson,18,STARTS,88.0,0.5630824372759857,41.13333333333333,0.4422939068100357,0,1,30
Gson,18,STARTS+FAST-S,88.0,0.7172043010752688,26.8,0.28817204301075267,0,1,30
Gson,18,STARTS+FAST-P,88.0,0.7200716845878137,26.533333333333335,0.2853046594982078,0,1,30
Gson,18,STARTS+DPT,88.0,0.9666666666666665,3.6,0.03870967741935482,0,1,30
Gson,18,Fastazi-S,73.0,0.8046594982078853,18.666666666666668,0.20071684587813607,0,1,30
Gson,18,Fastazi-P,73.0,0.8157706093189965,17.633333333333333,0.18960573476702497,0,1,30
Gson,18,Random,93.0,0.5326164874551973,43.96666666666667,0.4727598566308245,0,1,30
