Project, Version, Iteration, Budget, Suite, Test count, APFDf, TTFF, pTTFF
Cli,11,3,75%,DPT,18,0.43749999999999994,14,0.5833333333333334
Cli,11,3,75%,STARTS,18,0.4791666666666667,13,0.5416666666666666
Cli,11,3,75%,STARTS+FAST-S,18,0.9375,2,0.08333333333333333
Cli,11,3,75%,STARTS+FAST-P,18,0.8541666666666667,4,0.16666666666666666
Cli,11,3,75%,STARTS+DPT,18,0.3958333333333333,15,0.625
Cli,11,3,75%,Fastazi-S,18,0.9375,2,0.08333333333333333
Cli,11,3,75%,Fastazi-P,18,0.9791666666666667,1,0.041666666666666664
Cli,11,3,75%,Random,18,0.6458333333333334,9,0.375
Cli,11,3,80%,Ekstazi,19,0.0,NA,NA
Cli,11,3,80%,FAST,19,0.9791666666666667,1,0.041666666666666664
Cli,11,3,80%,Ekstazi+dpt,19,0.3541666666666667,16,0.6666666666666666
Cli,11,3,80%,DPT,19,0.43749999999999994,14,0.5833333333333334
Cli,11,3,80%,STARTS,19,0.4791666666666667,13,0.5416666666666666
Cli,11,3,80%,STARTS+FAST-S,19,0.9375,2,0.08333333333333333
Cli,11,3,80%,STARTS+FAST-P,19,0.8541666666666667,4,0.16666666666666666
Cli,11,3,80%,STARTS+DPT,19,0.3958333333333333,15,0.625
Cli,11,3,80%,Fastazi-S,19,0.9375,2,0.08333333333333333
Cli,11,3,80%,Fastazi-P,19,0.9791666666666667,1,0.041666666666666664
Cli,11,3,80%,Random,19,0.6458333333333334,9,0.375
Cli,11,3,90%,Ekstazi,21,0.14583333333333334,21,0.875
Cli,11,3,90%,FAST,21,0.9791666666666667,1,0.041666666666666664
Cli,11,3,90%,Ekstazi+dpt,21,0.3541666666666667,16,0.6666666666666666
Cli,11,3,90%,DPT,21,0.43749999999999994,14,0.5833333333333334
Cli,11,3,90%,STARTS,21,0.4791666666666667,13,0.5416666666666666
Cli,11,3,90%,STARTS+FAST-S,21,0.9375,2,0.08333333333333333
Cli,11,3,90%,STARTS+FAST-P,21,0.8541666666666667,4,0.16666666666666666
Cli,11,3,90%,STARTS+DPT,21,0.3958333333333333,15,0.625
Cli,11,3,90%,Fastazi-S,21,0.9375,2,0.08333333333333333
Cli,11,3,90%,Fastazi-P,21,0.9791666666666667,1,0.041666666666666664
Cli,11,3,90%,Random,21,0.6458333333333334,9,0.375
Cli,11,3,100%,Ekstazi,24,0.14583333333333334,21,0.875
Cli,11,3,100%,FAST,24,0.9791666666666667,1,0.041666666666666664
Cli,11,3,100%,Ekstazi+dpt,24,0.3541666666666667,16,0.6666666666666666
Cli,11,3,100%,DPT,24,0.43749999999999994,14,0.5833333333333334
Cli,11,3,100%,STARTS,24,0.4791666666666667,13,0.5416666666666666
Cli,11,3,100%,STARTS+FAST-S,24,0.9375,2,0.08333333333333333
